EMP_ID,ANNUAL_RATE,HRLY_RATE,JOB_SATISFACTION,NUMBER_OF_TEAM_CHANGED,HIRE_MONTH,REHIRE,IS_FIRST_JOB,TRAVELLED_REQUIRED,PERFORMANCE_RATING,DISABLED_EMP,DISABLED_VET,EDUCATION_LEVEL,,JOB_GROUP,PREVYR_1,PREVYR_2,PREVYR_3,PREVYR_4,PREVYR_5,STATUS,TERMINATION_YEAR
3027259712,57881,36,3,3,May,TRUE,N,N,5,N,N,LEVEL 3,,R&I Evaluation,2,2,2,1,2,A,na
5341244115,109750,61,2,0,January,TRUE,N,N,1,N,Y,LEVEL 2,,R&I General Management,3,3,3,2,2,T,2014
2775989186,37394,24,3,2,October,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
2678418619,73999,42,1,1,May,FALSE,N,N,4,N,N,LEVEL 1,,Logistics - Manufacturing,0,0,0,0,0,T,2005
7485087926,42867,31,3,3+,October,FALSE,N,N,3,N,N,LEVEL 2,,Physical Flows,0,3,0,0,0,A,na
3832089834,82370,45,3,3,February,FALSE,Y,N,5,N,N,LEVEL 1,,Intellectual Proprty & Patents,3,0,0,0,0,A,na
5007864511,110902,61,2,0,September,FALSE,N,N,5,N,N,LEVEL 4,,Finance,0,0,0,0,0,T,2007
2186439712,88992,47,3,3,September,TRUE,N,Y,2,N,N,LEVEL 2,,Manufacturing Supply Chain,3,3,3,3,3,A,na
9213116343,92539,49,1,0,April,FALSE,N,N,4,N,Y,LEVEL 3,,R&I Development/Pre-Develpmnt,3,2,2,2,2,A,na
3821478174,57499,33,3,3,February,FALSE,N,N,5,N,N,LEVEL 1,,General Administration,2,2,0,0,0,A,na
2555908585,34349,21,1,1,March,FALSE,N,N,2,N,N,LEVEL 5,,Distribution/Administration,0,0,0,0,0,T,2006
2874765681,118878,63,1,0,January,FALSE,N,Y,3,N,N,LEVEL 1,,Marketing Support/Services,2,2,2,2,2,A,na
2166032190,51856,29,4,3,May,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
2414540090,134632,71,5,3+,March,FALSE,N,N,3,Y,N,LEVEL 2,,Industrial Quality,0,0,0,0,0,T,2005
3002485348,153995,80,4,3+,February,FALSE,Y,N,2,N,N,LEVEL 1,,Production & Operations,2,2,2,2,1,A,na
4052809987,67212,44,1,0,June,FALSE,N,N,2,N,N,LEVEL 5,,IT Governance and Management,0,0,0,0,0,T,2005
4969733134,80123,43,4,2,April,TRUE,N,N,1,N,N,LEVEL 3,,IT Governance and Management,0,0,0,0,0,T,2006
2447007452,130588,70,3,3+,June,TRUE,N,N,2,Y,N,LEVEL 5,,R&I Development/Pre-Develpmnt,0,0,0,2,2,A,na
7836613759,57082,36,2,0,October,FALSE,N,N,1,N,N,LEVEL 4,,Production & Operations,2,0,0,0,0,A,na
1905998870,30452,22,4,3+,August,FALSE,N,Y,4,N,N,LEVEL 1,,Distribution/Administration,0,0,0,0,0,T,2006
7479846592,195764,101,3,3,June,FALSE,Y,N,4,N,N,LEVEL 1,,Human Resources,2,3,2,2,2,A,na
3558712097,321546,162,2,0,October,FALSE,N,N,4,N,N,LEVEL 1,,Human Resources,2,2,2,3,0,A,na
2359680038,48085,29,4,3+,September,FALSE,N,N,4,Y,Y,LEVEL 3,,Plant & Facilities Maintenance,0,0,0,0,0,T,2005
5135707117,77761,45,2,0,December,FALSE,N,N,1,N,N,LEVEL 1,,R&I General Management,0,0,0,0,0,T,2007
8838566532,52219,32,4,2,April,FALSE,Y,N,2,N,N,LEVEL 3,,Customer Care,3,0,0,0,0,A,na
4597625622,88486,52,4,3+,September,FALSE,N,N,2,N,N,LEVEL 1,,Analytical/Microbiology,2,2,2,3,3,A,na
6811296011,105558,60,2,1,November,FALSE,N,N,1,N,N,LEVEL 3,,Industrial Quality,3,2,3,2,3,A,na
1586178708,104105,58,5,2,September,FALSE,N,N,4,N,Y,LEVEL 3,,IT Governance and Management,0,0,0,0,0,T,2005
1109325150,86989,47,5,2,November,FALSE,Y,N,5,N,N,LEVEL 1,,General Administration,0,0,0,0,0,T,2011
8805491777,67636,38,1,1,September,FALSE,N,N,4,N,N,LEVEL 3,,R&I General Management,0,0,0,0,0,T,2006
4195732522,64034,36,5,3,July,FALSE,N,N,2,N,N,LEVEL 5,,Customer Care,3,2,3,2,2,A,na
7952733788,158953,82,5,3+,February,FALSE,N,Y,2,N,N,LEVEL 2,,Creative Service/Copy,2,0,0,0,0,T,2017
3463432370,45585,33,5,3+,September,FALSE,N,N,5,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2005
3517232057,101942,58,1,1,October,FALSE,N,N,4,N,N,LEVEL 3,,Engineering,2,2,3,0,0,T,2010
3634909819,44734,31,2,0,August,FALSE,N,Y,3,Y,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
1315733379,37631,29,2,0,June,FALSE,N,Y,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
9158399260,303292,151,4,2,June,FALSE,N,N,2,N,N,LEVEL 2,,Production & Operations,1,1,1,2,2,A,na
5411081337,32589,26,2,1,October,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
1066853187,86001,45,1,1,October,FALSE,N,N,4,N,N,LEVEL 1,,Logistics - Manufacturing,3,0,0,0,0,T,2008
2598309001,63670,40,2,0,May,FALSE,N,N,3,N,N,LEVEL 1,,Quality Assurance,1,0,0,0,0,T,2008
8130101755,62272,38,2,0,May,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,2,0,0,0,0,A,na
1740008835,53287,33,2,0,August,FALSE,N,N,1,Y,N,LEVEL 3,,Production & Operations,3,0,0,0,0,A,na
6732429494,68531,40,4,2,February,FALSE,N,N,3,N,N,LEVEL 2,,Technical Packaging,0,0,0,0,0,T,2007
2880423573,65869,42,2,1,December,FALSE,N,N,4,N,Y,LEVEL 2,,Human Resources,0,0,0,0,0,T,2005
5549850830,141992,75,4,2,August,FALSE,N,N,4,N,N,LEVEL 2,,Human Resources,2,2,2,2,0,A,na
7798669535,67334,39,2,0,November,FALSE,N,N,2,Y,N,LEVEL 3,,R&I General Management,0,0,0,0,0,T,2006
5748554660,99997,55,5,3,January,TRUE,Y,N,1,N,N,LEVEL 1,,Customer Care,3,2,2,3,2,A,na
2719750917,191464,97,2,0,August,FALSE,N,Y,4,N,N,LEVEL 4,,Sourcing,2,2,2,2,1,A,na
9586168513,41643,25,1,1,May,FALSE,N,N,2,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2006
6498738049,57228,33,1,0,September,FALSE,N,Y,4,N,N,LEVEL 3,,Production & Operations,2,0,0,0,0,A,na
4785589094,71473,43,5,3,May,FALSE,N,N,5,N,N,LEVEL 2,,R&I General Management,3,0,0,0,0,T,2008
6714607981,64802,35,2,0,December,FALSE,N,N,5,N,N,LEVEL 2,,Production & Operations,1,0,0,0,0,A,na
7557160448,72111,45,3,2,March,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,2,3,3,1,2,A,na
8490574455,57264,37,2,0,March,TRUE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
8120851417,99921,55,1,0,July,FALSE,N,Y,3,N,N,LEVEL 5,,R&I General Management,0,0,0,0,0,T,2007
8895461857,135113,71,2,0,September,FALSE,N,N,2,N,N,LEVEL 1,,R&I Safety Evaluation,2,3,3,2,2,A,na
5290275065,50303,30,2,0,May,TRUE,N,N,3,N,N,LEVEL 4,,Production & Operations,3,3,2,2,2,A,na
4479287178,80088,46,4,2,October,FALSE,N,Y,1,N,N,LEVEL 1,,R&I General Management,0,0,0,0,0,T,2005
5259119732,91164,49,3,3,April,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,2,2,2,1,1,A,na
1775942297,42040,25,1,1,May,FALSE,N,N,5,Y,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2014
6537533387,44927,32,2,0,October,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
5774312984,71597,39,4,2,June,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,2,2,0,0,0,A,na
8334761460,96744,57,4,2,April,FALSE,Y,Y,1,N,N,LEVEL 1,,Legal,0,0,0,0,0,T,2006
8498909554,40501,29,5,3,November,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2010
5418399778,108828,57,4,3+,September,FALSE,N,N,4,N,N,LEVEL 3,,Marketing - Direct,0,0,0,0,0,T,2006
8955192192,60930,35,3,2,February,TRUE,N,N,2,Y,N,LEVEL 1,,Finance,0,0,0,0,0,T,2007
7675378583,65002,36,1,0,July,FALSE,N,N,1,N,N,LEVEL 4,,Technical Packaging,0,0,0,0,0,T,2006
2454761572,118058,63,3,3,October,FALSE,N,N,4,Y,N,LEVEL 2,,Sourcing,3,2,2,2,0,A,na
7689448671,50867,30,1,1,August,FALSE,N,N,2,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2011
1334653722,187477,95,3,2,January,FALSE,Y,N,4,N,N,LEVEL 1,,Market Research,0,0,1,1,0,T,2011
6432206169,56774,34,1,1,July,FALSE,N,N,2,N,N,LEVEL 1,,Production & Operations,2,2,2,0,0,A,na
2916636379,325697,164,1,0,August,FALSE,N,N,3,N,Y,LEVEL 1,,General Management,0,0,1,1,0,A,na
3990601213,47540,31,1,0,October,FALSE,N,N,1,N,N,LEVEL 4,,Marketing Support/Services,0,0,0,0,0,T,2005
6790201397,72552,43,1,1,October,FALSE,N,N,1,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,A,na
2990569223,129956,70,1,0,February,FALSE,N,Y,2,N,N,LEVEL 2,,Claims Substantiation,3,2,3,3,3,A,na
5701276388,111439,62,5,3,June,FALSE,N,N,2,N,N,LEVEL 1,,Technical Packaging,3,3,2,3,2,A,na
6393369160,229305,118,5,2,March,FALSE,N,N,1,N,N,LEVEL 3,,Plant Management,2,1,2,2,1,A,na
4627452043,71940,45,1,1,February,FALSE,N,N,4,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,A,na
7032186561,42172,28,1,0,December,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,3,0,0,0,0,A,na
1126746391,72437,44,1,0,December,FALSE,N,Y,1,N,N,LEVEL 1,,Plant & Facilities Maintenance,3,0,0,0,0,T,2008
9103392892,81775,42,5,2,January,FALSE,N,N,4,N,N,LEVEL 1,,Finance,0,0,0,0,0,T,2007
5270077928,127647,67,4,3+,August,FALSE,N,N,3,N,N,LEVEL 1,,Market Supply Logistics,3,3,3,3,3,A,na
5889982114,30337,22,4,3,June,FALSE,Y,N,4,N,N,LEVEL 1,,Physical Flows,0,0,0,0,0,T,2010
7884706898,50537,30,4,3+,March,FALSE,N,N,1,Y,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
7110448196,106386,56,5,3,May,FALSE,N,N,5,N,N,LEVEL 2,,R&I Development/Pre-Develpmnt,3,3,3,3,2,A,na
8921772579,245974,123,2,1,September,FALSE,N,N,4,N,N,LEVEL 1,,Human Resources,2,2,2,2,2,A,na
7388971370,168766,91,3,2,September,FALSE,Y,N,4,N,N,LEVEL 1,,Human Resources,2,0,0,0,0,T,2008
4217930301,55093,36,1,1,February,FALSE,N,N,4,N,N,LEVEL 5,,Production & Operations,2,0,0,0,0,A,na
6900754715,77522,41,1,0,October,FALSE,N,N,5,N,N,LEVEL 3,,Technical Packaging,0,0,0,0,0,T,2007
8433380712,71092,42,3,3+,July,FALSE,Y,N,2,N,N,LEVEL 1,,IT Governance and Management,0,0,0,0,0,T,2007
5134487442,71712,43,4,3,February,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,3,0,0,0,0,A,na
8416627144,41091,28,3,2,March,FALSE,Y,Y,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2006
3984486119,43085,29,1,1,June,FALSE,N,N,3,N,N,LEVEL 3,,General Administration,0,0,0,0,0,T,2006
2235338474,37883,25,3,3,October,FALSE,N,N,4,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2008
5505624876,63968,37,5,3+,July,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
7128481013,67729,40,1,0,June,FALSE,N,Y,2,N,N,LEVEL 5,,Legal,0,0,0,0,0,T,2005
5484599569,182749,94,2,1,September,FALSE,N,N,4,N,N,LEVEL 3,,Customer Care,2,3,2,2,2,A,na
4136686829,113969,60,1,1,June,FALSE,N,N,3,Y,N,LEVEL 4,,R&I Development/Pre-Develpmnt,2,2,2,2,3,A,na
5491645806,99181,52,3,3,January,FALSE,N,Y,5,N,N,LEVEL 1,,Creative Service/Copy,0,0,0,0,0,T,2006
6241699837,142735,77,1,1,November,FALSE,N,N,1,N,N,LEVEL 1,,Technical Packaging,2,2,2,2,3,T,2016
2961785432,193612,98,5,3+,May,TRUE,N,N,4,N,N,LEVEL 5,,Creative Service/Copy,2,0,0,0,0,A,na
8285856341,125531,67,2,1,October,FALSE,N,N,2,N,N,LEVEL 5,,Integrated Mktg Communications,0,0,0,0,0,T,2006
2956393630,43420,28,3,3,January,FALSE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2015
6481343148,115129,60,3,3,October,FALSE,N,N,5,N,N,LEVEL 1,,Marketing Support/Services,0,0,0,0,0,T,2005
6955053330,44968,29,4,2,June,FALSE,Y,Y,5,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,A,na
6286798520,43499,27,5,3+,June,FALSE,N,N,2,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
3926595470,44993,29,5,3,January,FALSE,N,Y,5,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
1226574126,39626,25,5,3,June,FALSE,N,N,2,N,N,LEVEL 3,,General Administration,0,0,0,0,0,T,2005
6753197072,42950,36,5,2,October,FALSE,N,N,4,N,Y,LEVEL 3,,General Administration,2,2,2,2,2,A,na
1887520775,40402,30,2,0,June,FALSE,N,N,1,N,N,LEVEL 3,,R&I General Management,0,0,0,0,0,T,2005
8079324337,51016,31,1,0,May,FALSE,N,N,4,N,N,LEVEL 1,,Industrial Quality,3,3,3,3,3,A,na
3879793417,86908,49,2,0,July,FALSE,N,N,5,N,N,LEVEL 3,,Technical Packaging,3,3,0,0,0,T,2009
1322276054,44768,31,5,3+,September,FALSE,Y,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
7095972150,38445,28,4,2,March,FALSE,N,Y,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2006
8623663853,56127,34,2,1,June,FALSE,N,N,1,N,N,LEVEL 1,,Human Resources,3,3,2,3,2,A,na
8816031097,73512,42,2,0,January,FALSE,N,N,4,N,Y,LEVEL 4,,Production & Operations,0,0,0,0,0,A,na
1428003260,67312,41,5,2,June,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,3,0,0,0,0,A,na
4519044154,39763,24,4,3+,November,FALSE,N,N,3,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2005
1909257072,40843,27,4,2,October,FALSE,N,N,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
8168842593,44409,31,1,0,April,FALSE,N,N,5,Y,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
2330161949,64703,36,2,0,May,TRUE,N,N,3,N,N,LEVEL 3,,Marketing Support/Services,3,2,3,0,0,A,na
6802456936,41397,23,4,3+,June,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2005
1449809655,77449,43,1,1,March,FALSE,N,N,2,N,N,LEVEL 4,,R&I General Management,0,0,0,0,0,T,2007
5863763681,71322,43,2,0,December,FALSE,N,N,3,N,N,LEVEL 3,,R&I General Management,3,0,0,0,0,T,2008
8187154544,75846,44,5,3+,November,FALSE,N,N,2,N,N,LEVEL 2,,Production & Operations,2,2,2,1,2,A,na
8716797678,62264,35,5,2,November,FALSE,N,Y,5,N,N,LEVEL 1,,Production & Operations,2,2,2,2,0,A,na
1824951615,36282,27,1,0,December,FALSE,N,N,4,N,N,LEVEL 5,,Transportation & Warehousing,0,0,0,0,0,T,2006
6212746123,44786,26,1,1,March,TRUE,N,N,2,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
6634656698,44726,28,4,3+,June,FALSE,N,N,1,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2017
2532292900,87541,50,4,2,November,FALSE,N,N,4,N,N,LEVEL 3,,Finance,3,3,2,2,2,T,2014
9217990972,42734,27,4,3+,April,TRUE,N,Y,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2014
5810435324,145982,80,4,3,February,FALSE,N,N,5,N,Y,LEVEL 4,,Technical Packaging,3,3,3,2,2,A,na
4184434233,84869,50,1,1,December,FALSE,N,Y,1,N,N,LEVEL 1,,Marketing Support/Services,0,0,0,0,0,T,2006
7166506340,57475,35,3,3,June,FALSE,N,N,1,N,N,LEVEL 1,,Engineering,0,0,0,0,0,T,2007
3014638135,46376,27,1,0,May,FALSE,N,Y,1,N,N,LEVEL 3,,Industrial Quality,3,3,3,3,3,A,na
1773788977,145981,74,2,1,January,FALSE,N,N,5,N,N,LEVEL 4,,Marketing - Direct,0,0,0,0,0,T,2007
6375018964,195665,104,4,3,March,FALSE,N,N,4,N,N,LEVEL 1,,Human Resources,2,2,2,2,2,A,na
3866567955,39091,28,2,0,August,FALSE,N,N,1,N,N,LEVEL 1,,Distribution/Administration,0,0,0,0,0,T,2008
7112905780,50636,33,4,3,April,TRUE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2007
2772609692,39998,27,3,3+,May,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2011
4663853052,57411,37,4,3+,September,FALSE,N,N,2,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
8935760586,50781,29,3,3+,December,FALSE,N,N,4,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,A,na
7633011158,34615,21,3,2,March,FALSE,N,N,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2005
5585431801,34832,22,2,0,March,FALSE,N,N,3,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2005
6517029723,36890,23,1,1,August,FALSE,N,N,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
3730625169,40293,30,2,0,January,FALSE,N,N,1,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2011
1884781144,126865,72,4,2,August,FALSE,N,N,1,N,N,LEVEL 1,,Plant Management,2,2,2,3,3,T,2016
6871550913,236141,122,2,0,November,FALSE,N,N,1,N,N,LEVEL 3,,Digital,1,1,1,1,1,A,na
1917500396,60997,36,5,3,November,FALSE,N,N,1,N,Y,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
3665489164,44752,32,4,3,September,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
4448134956,63918,41,5,3,December,FALSE,N,Y,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
8373949882,53888,31,5,3,March,FALSE,N,N,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
4381472939,46272,30,1,0,February,FALSE,N,N,4,N,N,LEVEL 3,,Physical Flows,0,0,0,0,0,A,na
2906486710,184359,93,3,3,November,FALSE,N,N,3,N,N,LEVEL 3,,Finance,0,2,3,3,3,A,na
6621598548,84299,50,4,3,August,FALSE,N,Y,1,N,Y,LEVEL 2,,R&I General Management,2,3,3,3,1,T,2012
4475886886,107358,57,3,3+,September,TRUE,N,N,4,N,N,LEVEL 2,,Human Resources,2,2,2,3,0,A,na
6490566091,44700,27,1,1,September,FALSE,N,Y,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
5960367656,49288,30,4,3,December,TRUE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2015
7528185590,136530,74,4,3,July,TRUE,N,Y,3,N,N,LEVEL 2,,Finance,0,0,0,0,0,T,2007
1202005960,47319,31,5,3+,October,FALSE,N,Y,3,N,N,LEVEL 1,,R&I General Management,0,0,0,0,0,T,2007
1591806724,59240,35,5,3,September,FALSE,N,N,4,Y,N,LEVEL 1,,General Administration,2,2,2,2,2,A,na
7512775710,85246,50,4,3+,August,TRUE,N,Y,3,N,N,LEVEL 1,,Accounting,2,2,2,2,3,A,na
7609895770,44910,28,4,3,November,FALSE,N,N,4,Y,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
1408673914,142413,78,5,2,July,FALSE,N,Y,3,Y,N,LEVEL 1,,Marketing Support/Services,2,2,2,2,0,A,na
6380327560,170872,90,4,3,October,FALSE,N,Y,3,N,N,LEVEL 3,,Social Media,2,0,0,0,2,A,na
8549183716,163299,84,5,2,October,FALSE,N,N,4,N,N,LEVEL 2,,R&I Development/Pre-Develpmnt,2,3,3,3,3,A,na
1348888040,255796,132,5,2,March,FALSE,Y,N,4,N,N,LEVEL 1,,Human Resources,2,2,2,2,2,A,na
7972540520,45163,26,5,3+,August,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2010
5210930115,34701,20,1,1,November,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2005
5223322318,38430,25,5,3,January,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
4352611684,38200,29,4,3+,October,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2009
3094932026,31885,26,3,3,June,FALSE,N,N,4,N,N,LEVEL 1,,Transportation & Warehousing,0,0,0,0,0,T,2005
7460282243,38372,23,2,0,January,FALSE,N,N,3,N,Y,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2006
6682911680,57318,34,4,3+,April,FALSE,N,N,2,N,N,LEVEL 1,,Industrial Quality,3,3,3,3,3,A,na
5256577259,145077,77,2,1,September,FALSE,N,N,2,N,N,LEVEL 3,,IT Technologies and Infrstrctr,1,2,2,1,2,A,na
1223539548,227741,118,4,3,July,FALSE,N,N,5,Y,N,LEVEL 2,,Human Resources,2,3,2,2,2,A,na
7407448007,35130,23,1,1,August,FALSE,N,Y,3,N,N,LEVEL 4,,Physical Flows,0,0,0,0,0,A,na
6472997250,43839,28,3,2,September,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
4247052253,38803,25,2,0,March,FALSE,N,N,5,N,N,LEVEL 1,,Physical Flows,0,0,0,0,0,T,2012
6834179843,49302,33,2,1,December,FALSE,N,N,5,N,N,LEVEL 2,,Plant & Facilities Maintenance,0,0,0,0,0,T,2005
8111395555,204504,105,2,0,May,FALSE,N,N,1,N,N,LEVEL 4,,IT Governance and Management,2,2,2,2,2,A,na
1755448041,75903,45,2,0,September,FALSE,N,N,1,N,N,LEVEL 1,,Creative Service/Copy,0,0,0,0,0,T,2005
2437952965,83405,46,1,0,November,FALSE,N,N,3,N,N,LEVEL 1,,R&I General Management,2,2,2,0,0,T,2010
8297061387,106647,57,1,0,July,FALSE,N,N,5,Y,N,LEVEL 4,,Physical Flows,2,2,2,2,2,A,na
2229846151,106799,58,1,1,May,FALSE,N,Y,2,N,Y,LEVEL 5,,Manufacturing Supply Chain,2,1,2,2,2,A,na
9441455989,59767,37,2,0,April,FALSE,N,N,3,N,N,LEVEL 3,,Physical Flows,3,2,2,3,3,A,na
7458708121,136252,73,2,1,August,FALSE,N,Y,2,N,N,LEVEL 4,,Industrial Quality,2,1,2,2,2,A,na
5212509000,69926,39,4,3+,March,FALSE,N,N,2,N,N,LEVEL 1,,Promotional Purchasing,3,3,3,3,0,A,na
5707201742,44395,29,5,2,February,FALSE,N,Y,4,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2016
3047138190,160846,84,4,3+,September,FALSE,N,N,3,N,N,LEVEL 1,,Technical Packaging,0,0,0,0,0,A,na
2419118200,76820,44,3,2,September,FALSE,Y,N,1,N,N,LEVEL 1,,IT Governance and Management,0,0,0,0,0,T,2006
3525121357,49822,32,2,1,March,FALSE,N,Y,2,N,Y,LEVEL 1,,Plant & Facilities Maintenance,0,0,0,0,0,T,2005
1351915172,60080,36,4,3,October,FALSE,N,N,4,N,N,LEVEL 3,,Marketing Support/Services,0,0,0,0,0,T,2006
1735052015,97079,54,2,1,March,FALSE,N,Y,2,N,N,LEVEL 4,,Human Resources,0,0,0,0,0,T,2007
5887143851,81771,48,2,0,August,FALSE,N,N,1,N,N,LEVEL 4,,Legal,0,0,0,0,0,T,2005
5356354868,86832,56,5,3,August,FALSE,N,N,5,Y,N,LEVEL 3,,Tax,3,3,3,3,3,A,na
7543325318,87422,51,5,2,January,FALSE,N,Y,1,N,N,LEVEL 1,,R&I Development/Pre-Develpmnt,2,3,3,3,3,A,na
7230716631,38022,27,2,0,February,FALSE,N,N,3,N,N,LEVEL 3,,Accounting,0,0,0,0,0,T,2008
6174997652,57681,37,3,3,November,FALSE,N,N,3,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2010
5660002421,39311,30,2,0,December,FALSE,N,Y,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
8759928891,96882,52,1,0,September,TRUE,N,N,2,N,N,LEVEL 1,,Finance,0,0,0,0,0,T,2007
8148413799,192622,98,2,0,February,FALSE,N,N,3,N,N,LEVEL 3,,Promotional Purchasing,2,2,1,1,1,A,na
8683700712,41257,25,4,2,December,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2006
1198413588,46879,30,5,3,March,FALSE,N,Y,2,N,N,LEVEL 2,,Physical Flows,0,0,0,0,0,A,na
5380801654,76300,42,5,2,February,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,3,3,3,3,3,A,na
4296264966,50619,28,5,3,January,FALSE,N,N,4,N,Y,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
8594848432,57234,37,4,3,May,FALSE,N,Y,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
2848427573,52225,29,2,0,October,FALSE,N,Y,5,N,N,LEVEL 2,,Production & Operations,2,0,0,0,0,A,na
2586058791,61308,36,1,0,February,FALSE,N,N,4,Y,Y,LEVEL 1,,Customer Care,3,2,3,3,2,A,na
7179977334,34095,24,3,2,August,FALSE,Y,N,4,N,N,LEVEL 5,,Finance,0,0,0,0,0,T,2009
3034792812,39630,26,4,3+,June,FALSE,N,N,1,N,N,LEVEL 1,,Customer Care,0,0,0,0,0,T,2008
3300165440,48255,33,5,3,May,FALSE,N,N,3,N,N,LEVEL 1,,Quality Assurance,0,0,0,0,0,A,na
2450006814,100628,58,4,3+,February,FALSE,N,N,1,N,Y,LEVEL 2,,Integrated Mktg Communications,2,0,0,0,0,T,2008
2745730612,102396,58,5,2,October,FALSE,N,N,5,N,N,LEVEL 2,,Market Supply Logistics,3,0,0,0,0,T,2008
8698632272,107696,59,3,3+,April,FALSE,N,Y,3,N,N,LEVEL 3,,IT Business Applications,2,2,2,2,2,A,na
8891684135,114827,64,1,0,October,FALSE,N,Y,5,N,N,LEVEL 4,,Human Resources,2,2,3,2,2,A,na
1472701837,33601,20,1,0,September,FALSE,N,N,2,N,N,LEVEL 5,,Distribution/Administration,0,0,0,0,0,T,2007
6552509654,44970,31,3,3+,May,FALSE,N,N,4,N,N,LEVEL 2,,Physical Flows,0,0,0,0,0,A,na
1944747487,49904,31,1,0,February,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
